位,访问,操作说明,复位值
[15: 0],RW,"GPIO 中断使能控制，每BIT 与相应的GPIO 线对应，1’bx：
[x] = 0, GPIO[x]中断失能
[x] = 1, GPIO[x]中断使能",16’h0
