位,访问,操作说明,复位值
[15: 0],RW,"GPIO 屏蔽后中断状态（MASK 后），每 BIT 与相应的GPIO 线对应，1’bx：
[x] = 0, GPIO[x]没有中断产生（MASK 后）
[x] = 1, GPIO[x]中断产生（MASK 后）",16’h0
