位,访问,操作说明,复位值
[15: 0],RW,"GPIO 上下拉控制，每BIT 与相应的GPIO 线对应，该寄存器为低有效，
一个GPIO 只有一种上下拉状态，IO 属性参见 IO 复用表",16’hffff
