位,访问,操作说明,复位值
[31:0],RO,"RXFIFO
I2S 内置了 8 个字长度的 FIFO 用于存贮接收到的数据。每次从 RXFIFO 中读取一个字，RXFIFO 中的字就会少一个。",32’h0
