位,访问,操作说明,复位值
[15: 0],RO,"spi 主机只读寄存器，在上传数据时，主要用来获知从device 端读取多少数据
但在本模块中，上传长度都是字的整数倍，如果此上传长度值不为整字，则主机读数时向上取整，即多读部分冗余字节",16’h0
